epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,0.66322,0.86,0.86,0.8625,0.0009973
1,0.16004,0.91,0.91,0.91141,0.0009891
2,0.11907,0.92333,0.92333,0.92362,0.0009755
3,0.09767,0.92667,0.92667,0.92764,0.0009568
4,0.08127,0.92333,0.92333,0.92429,0.000933
5,0.07389,0.91667,0.91667,0.9174,0.0009045
6,0.06543,0.92333,0.92333,0.92427,0.0008716
7,0.05822,0.92333,0.92333,0.92438,0.0008346
8,0.05435,0.92333,0.92333,0.92433,0.0007939
9,0.05253,0.92,0.92,0.92088,0.00075
10,0.04876,0.91667,0.91667,0.91788,0.0007034
11,0.04352,0.93,0.93,0.9307,0.0006545
12,0.04445,0.92333,0.92333,0.92423,0.000604
13,0.03738,0.92,0.92,0.92126,0.0005523
14,0.03758,0.92333,0.92333,0.9244,0.0005
15,0.03339,0.91667,0.91667,0.91793,0.0004477
16,0.03124,0.92667,0.92667,0.92753,0.000396
17,0.03371,0.92667,0.92667,0.92738,0.0003455
18,0.03205,0.92667,0.92667,0.92753,0.0002966
19,0.03053,0.91667,0.91667,0.91811,0.00025
20,0.03189,0.91667,0.91667,0.91811,0.0002061
21,0.0292,0.92,0.92,0.92126,0.0001654
22,0.02652,0.91667,0.91667,0.91811,0.0001284
23,0.02901,0.92333,0.92333,0.9244,9.55e-05
24,0.02851,0.92333,0.92333,0.9244,6.7e-05
25,0.02962,0.92333,0.92333,0.9244,4.32e-05
26,0.02882,0.92,0.92,0.92126,2.45e-05
27,0.02945,0.92,0.92,0.92126,1.09e-05
28,0.02905,0.92,0.92,0.92126,2.7e-06
29,0.02837,0.92,0.92,0.92126,0.0
