epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,0.83317,0.84667,0.84667,0.84472,0.0009973
1,0.16976,0.88,0.88,0.87931,0.0009891
2,0.11888,0.88667,0.88667,0.88693,0.0009755
3,0.10213,0.89,0.89,0.89026,0.0009568
4,0.08447,0.89333,0.89333,0.89407,0.000933
5,0.07032,0.89333,0.89333,0.89319,0.0009045
6,0.06417,0.9,0.9,0.90005,0.0008716
7,0.0583,0.90333,0.90333,0.90366,0.0008346
8,0.05155,0.90667,0.90667,0.90706,0.0007939
9,0.05266,0.90667,0.90667,0.90706,0.00075
10,0.04862,0.90667,0.90667,0.90706,0.0007034
11,0.04335,0.90667,0.90667,0.90715,0.0006545
12,0.04251,0.91,0.91,0.90999,0.000604
13,0.04284,0.91,0.91,0.91016,0.0005523
14,0.0381,0.90333,0.90333,0.90446,0.0005
15,0.03873,0.90333,0.90333,0.90424,0.0004477
16,0.03684,0.90667,0.90667,0.90717,0.000396
17,0.03469,0.90333,0.90333,0.90475,0.0003455
18,0.03583,0.91,0.91,0.91016,0.0002966
19,0.03164,0.90333,0.90333,0.90427,0.00025
20,0.03121,0.90667,0.90667,0.90715,0.0002061
21,0.03144,0.91,0.91,0.91102,0.0001654
22,0.03437,0.90667,0.90667,0.90763,0.0001284
23,0.0333,0.91,0.91,0.91047,9.55e-05
24,0.0326,0.91,0.91,0.91047,6.7e-05
25,0.02872,0.90667,0.90667,0.90746,4.32e-05
26,0.03234,0.90667,0.90667,0.90746,2.45e-05
27,0.02892,0.90667,0.90667,0.90746,1.09e-05
28,0.02941,0.90667,0.90667,0.90746,2.7e-06
29,0.02886,0.90667,0.90667,0.90746,0.0
