epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,1.20917,0.81,0.81,0.80449,0.0009973
1,0.23746,0.86333,0.86333,0.86082,0.0009891
2,0.15988,0.87333,0.87333,0.87065,0.0009755
3,0.12699,0.88333,0.88333,0.88216,0.0009568
4,0.11002,0.87333,0.87333,0.87257,0.000933
5,0.09526,0.87667,0.87667,0.87652,0.0009045
6,0.09069,0.88667,0.88667,0.88596,0.0008716
7,0.07787,0.88333,0.88333,0.88305,0.0008346
8,0.06857,0.88667,0.88667,0.88684,0.0007939
9,0.0623,0.89,0.89,0.88998,0.00075
10,0.06214,0.89667,0.89667,0.89659,0.0007034
11,0.05483,0.89667,0.89667,0.8966,0.0006545
12,0.05218,0.9,0.9,0.90007,0.000604
13,0.04829,0.89,0.89,0.89028,0.0005523
14,0.04878,0.89333,0.89333,0.89355,0.0005
15,0.04541,0.89667,0.89667,0.8966,0.0004477
16,0.04286,0.89667,0.89667,0.89622,0.000396
17,0.04154,0.89667,0.89667,0.8966,0.0003455
18,0.03636,0.89667,0.89667,0.8966,0.0002966
19,0.03875,0.89667,0.89667,0.8966,0.00025
20,0.03455,0.89667,0.89667,0.8966,0.0002061
21,0.03638,0.89667,0.89667,0.8966,0.0001654
22,0.03791,0.89667,0.89667,0.8966,0.0001284
23,0.03511,0.89667,0.89667,0.8966,9.55e-05
24,0.03482,0.89667,0.89667,0.8966,6.7e-05
25,0.03833,0.89667,0.89667,0.8966,4.32e-05
26,0.03673,0.89667,0.89667,0.8966,2.45e-05
27,0.03357,0.89667,0.89667,0.8966,1.09e-05
28,0.03845,0.89667,0.89667,0.8966,2.7e-06
29,0.03433,0.89667,0.89667,0.8966,0.0
