epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,1.08024,0.69667,0.69667,0.67184,0.0002992
1,0.36156,0.73,0.73,0.73906,0.0002967
2,0.32869,0.79,0.79,0.78728,0.0002927
3,0.21711,0.82667,0.82667,0.82842,0.000287
4,0.20743,0.74333,0.74333,0.74115,0.0002799
5,0.13,0.76667,0.76667,0.76441,0.0002714
6,0.10368,0.77,0.77,0.77452,0.0002615
7,0.11598,0.72667,0.72667,0.72236,0.0002504
8,0.12127,0.79,0.79,0.79058,0.0002382
9,0.04152,0.81,0.81,0.81154,0.000225
10,0.03493,0.77667,0.77667,0.77981,0.000211
11,0.02803,0.81,0.81,0.81115,0.0001964
12,0.01396,0.8,0.8,0.80013,0.0001812
13,0.01998,0.81333,0.81333,0.81472,0.0001657
14,0.08328,0.78,0.78,0.77759,0.00015
15,0.06455,0.79667,0.79667,0.79778,0.0001343
16,0.03625,0.77333,0.77333,0.77304,0.0001188
17,0.01686,0.80333,0.80333,0.80504,0.0001036
18,0.01215,0.79,0.79,0.79074,8.9e-05
19,0.00877,0.79667,0.79667,0.7981,7.5e-05
20,0.006,0.79667,0.79667,0.79818,6.18e-05
21,0.00529,0.79667,0.79667,0.79818,4.96e-05
22,0.00491,0.79667,0.79667,0.79818,3.85e-05
23,0.00472,0.79333,0.79333,0.79476,2.86e-05
24,0.00442,0.79333,0.79333,0.79476,2.01e-05
25,0.00671,0.79667,0.79667,0.7976,1.3e-05
26,0.00482,0.8,0.8,0.80102,7.3e-06
27,0.014,0.8,0.8,0.80102,3.3e-06
28,0.0069,0.8,0.8,0.80102,8e-07
29,0.0079,0.8,0.8,0.80102,0.0
