epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,2.20887,0.5,0.5,0.47373,0.0002992
1,1.83208,0.65667,0.65667,0.65204,0.0002967
2,1.43395,0.72,0.72,0.70596,0.0002927
3,1.06427,0.78,0.78,0.77608,0.000287
4,0.80585,0.79,0.79,0.78551,0.0002799
5,0.62069,0.80667,0.80667,0.80343,0.0002714
6,0.47826,0.83333,0.83333,0.83426,0.0002615
7,0.408,0.83667,0.83667,0.83611,0.0002504
8,0.32632,0.82333,0.82333,0.82187,0.0002382
9,0.28254,0.82667,0.82667,0.8257,0.000225
10,0.27969,0.83667,0.83667,0.83422,0.000211
11,0.26615,0.82,0.82,0.81821,0.0001964
12,0.16638,0.85667,0.85667,0.8572,0.0001812
13,0.20143,0.84667,0.84667,0.84611,0.0001657
14,0.16748,0.85,0.85,0.8511,0.00015
15,0.14147,0.84667,0.84667,0.84756,0.0001343
16,0.15738,0.85667,0.85667,0.8571,0.0001188
17,0.14888,0.86333,0.86333,0.86378,0.0001036
18,0.10953,0.86,0.86,0.8592,8.9e-05
19,0.11923,0.85333,0.85333,0.85358,7.5e-05
20,0.09876,0.84667,0.84667,0.84596,6.18e-05
21,0.1451,0.84333,0.84333,0.84429,4.96e-05
22,0.10562,0.84667,0.84667,0.84622,3.85e-05
23,0.10262,0.85333,0.85333,0.85156,2.86e-05
24,0.19659,0.83667,0.83667,0.83263,2.01e-05
25,0.15303,0.84,0.84,0.8369,1.3e-05
26,0.09978,0.85,0.85,0.85013,7.3e-06
27,0.08632,0.85333,0.85333,0.85247,3.3e-06
28,0.07409,0.84667,0.84667,0.84472,8e-07
29,0.2101,0.84667,0.84667,0.84473,0.0
