epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,2.2203,0.6,0.6,0.59,0.0009973
1,0.74507,0.83333,0.83333,0.83245,0.0009891
2,0.39188,0.87333,0.87333,0.87349,0.0009755
3,0.27048,0.88333,0.88333,0.88341,0.0009568
4,0.20485,0.88,0.88,0.88017,0.000933
5,0.1666,0.89667,0.89667,0.89703,0.0009045
6,0.15937,0.88667,0.88667,0.8866,0.0008716
7,0.14212,0.89333,0.89333,0.89344,0.0008346
8,0.12429,0.89667,0.89667,0.89684,0.0007939
9,0.11948,0.90333,0.90333,0.90359,0.00075
10,0.1013,0.89667,0.89667,0.89686,0.0007034
11,0.11192,0.89667,0.89667,0.89716,0.0006545
12,0.0915,0.91,0.91,0.91052,0.000604
13,0.09007,0.9,0.9,0.90045,0.0005523
14,0.08344,0.90333,0.90333,0.90385,0.0005
15,0.08221,0.9,0.9,0.90045,0.0004477
16,0.08266,0.9,0.9,0.90045,0.000396
17,0.07903,0.90333,0.90333,0.90385,0.0003455
18,0.07365,0.9,0.9,0.90045,0.0002966
19,0.06945,0.9,0.9,0.90031,0.00025
20,0.06835,0.90333,0.90333,0.90376,0.0002061
21,0.06574,0.90333,0.90333,0.90376,0.0001654
22,0.06765,0.90333,0.90333,0.90376,0.0001284
23,0.06181,0.9,0.9,0.90045,9.55e-05
24,0.06393,0.90333,0.90333,0.90376,6.7e-05
25,0.06682,0.90333,0.90333,0.90376,4.32e-05
26,0.06541,0.90333,0.90333,0.90376,2.45e-05
27,0.06365,0.90333,0.90333,0.90376,1.09e-05
28,0.06027,0.90333,0.90333,0.90376,2.7e-06
29,0.0652,0.90333,0.90333,0.90376,0.0
