epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,1.32466,0.63333,0.63333,0.59857,0.0002992
1,0.5324,0.79,0.79,0.7903,0.0002967
2,0.25911,0.81333,0.81333,0.80922,0.0002927
3,0.14619,0.79667,0.79667,0.78566,0.000287
4,0.11026,0.79,0.79,0.78744,0.0002799
5,0.10704,0.77667,0.77667,0.77181,0.0002714
6,0.11731,0.78333,0.78333,0.77912,0.0002615
7,0.18451,0.77,0.77,0.77457,0.0002504
8,0.13569,0.72,0.72,0.70559,0.0002382
9,0.13711,0.75,0.75,0.74612,0.000225
10,0.07596,0.79333,0.79333,0.78997,0.000211
11,0.05268,0.8,0.8,0.79531,0.0001964
12,0.03299,0.78667,0.78667,0.78276,0.0001812
13,0.03399,0.82667,0.82667,0.82593,0.0001657
14,0.01853,0.79667,0.79667,0.79356,0.00015
15,0.04331,0.83667,0.83667,0.83429,0.0001343
16,0.01296,0.82333,0.82333,0.82326,0.0001188
17,0.01468,0.80333,0.80333,0.79993,0.0001036
18,0.01053,0.8,0.8,0.79519,8.9e-05
19,0.0122,0.81667,0.81667,0.81474,7.5e-05
20,0.00744,0.80333,0.80333,0.80091,6.18e-05
21,0.00572,0.80667,0.80667,0.80379,4.96e-05
22,0.00619,0.80667,0.80667,0.8043,3.85e-05
23,0.00565,0.81,0.81,0.8079,2.86e-05
24,0.00538,0.81667,0.81667,0.81491,2.01e-05
25,0.00505,0.81667,0.81667,0.81482,1.3e-05
26,0.00551,0.82,0.82,0.81807,7.3e-06
27,0.0048,0.82333,0.82333,0.82141,3.3e-06
28,0.00477,0.82333,0.82333,0.82141,8e-07
29,0.00483,0.82333,0.82333,0.82141,0.0
