epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,0.81633,0.82,0.82,0.81606,0.0009973
1,0.1569,0.86,0.86,0.85699,0.0009891
2,0.11019,0.87,0.87,0.86741,0.0009755
3,0.08785,0.86,0.86,0.85772,0.0009568
4,0.07723,0.85333,0.85333,0.85145,0.000933
5,0.06923,0.86333,0.86333,0.8626,0.0009045
6,0.05924,0.85333,0.85333,0.852,0.0008716
7,0.0571,0.87667,0.87667,0.87497,0.0008346
8,0.0481,0.85,0.85,0.84854,0.0007939
9,0.04889,0.84667,0.84667,0.84591,0.00075
10,0.04304,0.85333,0.85333,0.85171,0.0007034
11,0.04104,0.86667,0.86667,0.86577,0.0006545
12,0.0389,0.86333,0.86333,0.86214,0.000604
13,0.03529,0.86333,0.86333,0.86239,0.0005523
14,0.03269,0.86333,0.86333,0.86226,0.0005
15,0.03148,0.86333,0.86333,0.86167,0.0004477
16,0.03496,0.86,0.86,0.85787,0.000396
17,0.03152,0.86333,0.86333,0.86167,0.0003455
18,0.03269,0.87,0.87,0.86873,0.0002966
19,0.02985,0.85667,0.85667,0.85504,0.00025
20,0.03011,0.86333,0.86333,0.86249,0.0002061
21,0.02865,0.87,0.87,0.86873,0.0001654
22,0.02858,0.86667,0.86667,0.86537,0.0001284
23,0.0273,0.86667,0.86667,0.86503,9.55e-05
24,0.0251,0.86667,0.86667,0.86537,6.7e-05
25,0.02653,0.87,0.87,0.86873,4.32e-05
26,0.02763,0.87,0.87,0.86873,2.45e-05
27,0.02491,0.87,0.87,0.86873,1.09e-05
28,0.02748,0.87,0.87,0.86873,2.7e-06
29,0.02577,0.87,0.87,0.86873,0.0
