epoch,train_loss,val_acc,val_bal_acc,val_macro_f1,lr
0,0.56259,0.73667,0.73667,0.72463,0.0002992
1,0.05965,0.87,0.87,0.87109,0.0002967
2,0.04766,0.83333,0.83333,0.83004,0.0002927
3,0.01359,0.83333,0.83333,0.82237,0.000287
4,0.01241,0.86667,0.86667,0.86428,0.0002799
5,0.00551,0.85,0.85,0.8464,0.0002714
6,0.00542,0.84,0.84,0.83892,0.0002615
7,0.00248,0.85,0.85,0.84248,0.0002504
8,0.00121,0.85333,0.85333,0.85106,0.0002382
9,0.00604,0.85333,0.85333,0.8502,0.000225
10,0.00261,0.86333,0.86333,0.85887,0.000211
11,0.00062,0.87,0.87,0.86423,0.0001964
12,0.0007,0.87333,0.87333,0.87025,0.0001812
13,0.00037,0.87667,0.87667,0.87421,0.0001657
14,0.00033,0.87667,0.87667,0.87434,0.00015
15,0.00035,0.87667,0.87667,0.87428,0.0001343
16,0.00029,0.88,0.88,0.87767,0.0001188
17,0.00025,0.88,0.88,0.87767,0.0001036
18,0.00026,0.88333,0.88333,0.8812,8.9e-05
19,0.00025,0.88333,0.88333,0.8812,7.5e-05
20,0.00023,0.88,0.88,0.87779,6.18e-05
21,0.00021,0.88,0.88,0.87779,4.96e-05
22,0.00023,0.87667,0.87667,0.87428,3.85e-05
23,0.00024,0.87667,0.87667,0.87428,2.86e-05
24,0.00144,0.86333,0.86333,0.86017,2.01e-05
25,0.0003,0.86333,0.86333,0.86017,1.3e-05
26,0.00028,0.86667,0.86667,0.86332,7.3e-06
27,0.00027,0.86667,0.86667,0.86332,3.3e-06
28,0.0037,0.86667,0.86667,0.86332,8e-07
29,0.00033,0.86667,0.86667,0.86332,0.0
